"id","fqdn/ip","port","severity","finding","cve","cwe"
"sessionresumption_ID","www.parisnanterre.fr/193.50.151.174","443","INFO","supported","",""
"TLS_timestamp","www.parisnanterre.fr/193.50.151.174","443","INFO","random","",""
"certificate_compression","www.parisnanterre.fr/193.50.151.174","443","INFO","none","",""
"clientAuth","www.parisnanterre.fr/193.50.151.174","443","INFO","none","",""
"cert_numbers","www.parisnanterre.fr/193.50.151.174","443","INFO","1","",""
"cert_signatureAlgorithm","www.parisnanterre.fr/193.50.151.174","443","OK","SHA256 with RSA","",""
"cert_keySize","www.parisnanterre.fr/193.50.151.174","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.parisnanterre.fr/193.50.151.174","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.parisnanterre.fr/193.50.151.174","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","www.parisnanterre.fr/193.50.151.174","443","INFO","086AD3EE16D9DBAFE7C81FFB22C99A1A","",""
"cert_serialNumberLen","www.parisnanterre.fr/193.50.151.174","443","INFO","16","",""
"cert_fingerprintSHA1","www.parisnanterre.fr/193.50.151.174","443","INFO","F3F90E729CF9A498052343E30CE664B104F3DFC9","",""
"cert_fingerprintSHA256","www.parisnanterre.fr/193.50.151.174","443","INFO","A190FFF4284E7E2B3B7204A58F35EA34D0CBE89E10F70398C974045A7B7A294F","",""
"cert","www.parisnanterre.fr/193.50.151.174","443","INFO","-----BEGIN CERTIFICATE----- MIIHODCCBiCgAwIBAgIQCGrT7hbZ26/nyB/7IsmaGjANBgkqhkiG9w0BAQsFADBk MQswCQYDVQQGEwJOTDEWMBQGA1UECBMNTm9vcmQtSG9sbGFuZDESMBAGA1UEBxMJ QW1zdGVyZGFtMQ8wDQYDVQQKEwZURVJFTkExGDAWBgNVBAMTD1RFUkVOQSBTU0wg Q0EgMzAeFw0yMDA0MjQwMDAwMDBaFw0yMjA3MjgwMDAwMDBaMHAxCzAJBgNVBAYT AkZSMREwDwYDVQQHEwhOYW50ZXJyZTEjMCEGA1UECgwaVW5pdmVyc2l0w6kgUGFy aXMgTmFudGVycmUxDDAKBgNVBAsTA0RSSTEbMBkGA1UEAwwSKi5wYXJpc25hbnRl cnJlLmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAlX3JkiNhME6d vdZE2aVlNXn9ohSZIlkfRmGNOJlwF+q6h8+pd/YZ9IdkfgWtiMIVtl4ifrsAk6hx sLsBjcrQduUdkLxc7Ku94FCFcwCMHA8qvMvWZY1B0gJVp2UaPV3qCOBGxZIk4b8X iJyZRbC3QXtAdMgP2MUt0IzsWCz7gCG3wNiHLnWQVwPfNLVYBD37WWmPsAb19x3J QbzUKaC+XQIYsBAwYm5oaXHA9TlfrA8IB6qQ8jXhiuhWz6N+WoJo9gK09BobbYmD KI/s6zCXBenEDVH+dmg1PL+YoRxHapqBQAvjgjKLC92s8RUMu9IkX+GC0OVQfi+/ u9wlqhzJ4wIDAQABo4ID2DCCA9QwHwYDVR0jBBgwFoAUZ/2IIBQnmMcJ0iUZu+lR EWN1UGIwHQYDVR0OBBYEFOt9IAE8LGH0O9hn54ah7tLFMzKiMC8GA1UdEQQoMCaC EioucGFyaXNuYW50ZXJyZS5mcoIQcGFyaXNuYW50ZXJyZS5mcjAOBgNVHQ8BAf8E BAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMGsGA1UdHwRkMGIw L6AtoCuGKWh0dHA6Ly9jcmwzLmRpZ2ljZXJ0LmNvbS9URVJFTkFTU0xDQTMuY3Js MC+gLaArhilodHRwOi8vY3JsNC5kaWdpY2VydC5jb20vVEVSRU5BU1NMQ0EzLmNy bDBMBgNVHSAERTBDMDcGCWCGSAGG/WwBATAqMCgGCCsGAQUFBwIBFhxodHRwczov L3d3dy5kaWdpY2VydC5jb20vQ1BTMAgGBmeBDAECAjBuBggrBgEFBQcBAQRiMGAw JAYIKwYBBQUHMAGGGGh0dHA6Ly9vY3NwLmRpZ2ljZXJ0LmNvbTA4BggrBgEFBQcw AoYsaHR0cDovL2NhY2VydHMuZGlnaWNlcnQuY29tL1RFUkVOQVNTTENBMy5jcnQw DAYDVR0TAQH/BAIwADCCAfcGCisGAQQB1nkCBAIEggHnBIIB4wHhAHYARqVV63X6 kSAwtaKJafTzfREsQXS+/Um4havy/HD+bUcAAAFxrNEIlwAABAMARzBFAiAayiJ3 2FfKRlj4riXj4+PNdhDPHTK0a48JqtjhfrgNVQIhALpbS48mzn3EKKuWE/dM6q5P 9J/X0ayE5ydT0C9kk2d5AHYAIkVFB1lVJFaWP6Ev8fdthuAjJmOtwEt/XcaDXG7i DwIAAAFxrNEIbAAABAMARzBFAiEA54mQhrLtzoRCkms9b48fbtPYKKYUtNvU8VvL JfHft3UCIEEevk2aSebM6NGsVSiXNHDJqoSgds/tZHdem+e6nMywAHYAUaOw9f0B eZxWbbg3eI8MpHrMGyfL956IQpoN/tSLBeUAAAFxrNEIrQAABAMARzBFAiBZPTg3 bkZ9dlle2poZIUaXGScqxOcts2SC5+qdJAEkRQIhANLx3NM5XuQTYVbNV9RZPSNU Xzpg3tN5+BboD7j8zPd4AHcAQcjKsd8iRkoQxqE6CUKHXk4xixsD6+tLx2jwkGKW BvYAAAFxrNEINQAABAMASDBGAiEAi2FTbFGy0IW11iXdlYarkePo8j8HhNuOxDN1 HhRkwp0CIQCqSPbyhhfV/V7qH4mbJM27sbdQHuUSQkgRP/Yuvx1QXTANBgkqhkiG 9w0BAQsFAAOCAQEABrJts/5fOOBSqcrhrTMWGDCi0U/t91B4yM50N06krg+5mk3h wJpbWMdAo1Uez+FPn8ilzzGJrAhyvIsrtPyKXVdvBdSw7pblRyWtLwN0gq653WBo oo3AYSuKJrC5AI/wG5/0J46kh5u8UbVT7WkcrVuCbmL5hxrfNm2Xb1YZW93/YjWv ZagTTdjO3TlUFJqAzkQ5ZWubbnMW9RSNbl8uBGh0mmiTiEkTaewn72cTtNShNDZS CftHdxQwNZgUYc0L7lpATBl1mfPO9ms+OZQCNQcBA2FwsYDoiB/4lfzGxyw3aEAU IsTBP4JwTeC28c9l4LMljRi8bPcqwcmx2mWitQ== -----END CERTIFICATE-----","",""
"cert_commonName","www.parisnanterre.fr/193.50.151.174","443","OK","*.parisnanterre.fr","",""
"cert_commonName_wo_SNI","www.parisnanterre.fr/193.50.151.174","443","INFO","*.u-paris10.fr","",""
"cert_subjectAltName","www.parisnanterre.fr/193.50.151.174","443","INFO","*.parisnanterre.fr parisnanterre.fr","",""
"cert_trust","www.parisnanterre.fr/193.50.151.174","443","OK","Ok via SAN wildcard and CN wildcard (SNI mandatory)","",""
"cert_chain_of_trust","www.parisnanterre.fr/193.50.151.174","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.parisnanterre.fr/193.50.151.174","443","INFO","no","",""
"cert_expirationStatus","www.parisnanterre.fr/193.50.151.174","443","OK","213 >= 60 days","",""
"cert_notBefore","www.parisnanterre.fr/193.50.151.174","443","INFO","2020-04-24 00:00","",""
"cert_notAfter","www.parisnanterre.fr/193.50.151.174","443","OK","2022-07-28 00:00","",""
"cert_extlifeSpan","www.parisnanterre.fr/193.50.151.174","443","INFO","825 =< 398 days","",""
"cert_eTLS","www.parisnanterre.fr/193.50.151.174","443","INFO","not present","",""
"cert_crlDistributionPoints","www.parisnanterre.fr/193.50.151.174","443","INFO","http://crl3.digicert.com/TERENASSLCA3.crl http://crl4.digicert.com/TERENASSLCA3.crl","",""
"cert_ocspURL","www.parisnanterre.fr/193.50.151.174","443","INFO","http://ocsp.digicert.com","",""
"OCSP_stapling","www.parisnanterre.fr/193.50.151.174","443","LOW","not offered","",""
"cert_mustStapleExtension","www.parisnanterre.fr/193.50.151.174","443","INFO","--","",""
"DNS_CAArecord","www.parisnanterre.fr/193.50.151.174","443","LOW","--","",""
"certificate_transparency","www.parisnanterre.fr/193.50.151.174","443","OK","yes (certificate extension)","",""
"certs_countServer","www.parisnanterre.fr/193.50.151.174","443","INFO","2","",""
"certs_list_ordering_problem","www.parisnanterre.fr/193.50.151.174","443","INFO","no","",""
"cert_caIssuers","www.parisnanterre.fr/193.50.151.174","443","INFO","TERENA SSL CA 3 (TERENA from NL)","",""
"intermediate_cert <#1>","www.parisnanterre.fr/193.50.151.174","443","INFO","-----BEGIN CERTIFICATE----- MIIE+zCCA+OgAwIBAgIQCHC8xa8/25Wakctq7u/kZTANBgkqhkiG9w0BAQsFADBl MQswCQYDVQQGEwJVUzEVMBMGA1UEChMMRGlnaUNlcnQgSW5jMRkwFwYDVQQLExB3 d3cuZGlnaWNlcnQuY29tMSQwIgYDVQQDExtEaWdpQ2VydCBBc3N1cmVkIElEIFJv b3QgQ0EwHhcNMTQxMTE4MTIwMDAwWhcNMjQxMTE4MTIwMDAwWjBkMQswCQYDVQQG EwJOTDEWMBQGA1UECBMNTm9vcmQtSG9sbGFuZDESMBAGA1UEBxMJQW1zdGVyZGFt MQ8wDQYDVQQKEwZURVJFTkExGDAWBgNVBAMTD1RFUkVOQSBTU0wgQ0EgMzCCASIw DQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAMV2Dw/ZQyk7bG3RR63eEL8jwnio Snc18SNb4EweQefCMQC9iDdFdd25AhCAHo/tZCMERaegOTuBTc9jP8JJ/yKeiLDS lrlcinQfkioq8hLIt2hUtVhBgUBoBhpPhSn7tU08D08/QJYbzqjMXjX/ZJj1dd10 VAWgNhEEEiRVY++Udy538RV27tOkWUUhn6i+0SftCuirOMo/h9Ha8Y+5Cx9E5+Ct 85XCFk3shKM6ktTPxn3mvcsaQE+zVLHzj28NHuO+SaNW5Ae8jafOHbBbV1bRxBz8 mGXRzUYvkZS/RYVJ+G1ShxwCVgEnFqtyLvRx5GG1IKD6JmlqCvGrn223zyUCAwEA AaOCAaYwggGiMBIGA1UdEwEB/wQIMAYBAf8CAQAwDgYDVR0PAQH/BAQDAgGGMHkG CCsGAQUFBwEBBG0wazAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuZGlnaWNlcnQu Y29tMEMGCCsGAQUFBzAChjdodHRwOi8vY2FjZXJ0cy5kaWdpY2VydC5jb20vRGln aUNlcnRBc3N1cmVkSURSb290Q0EuY3J0MIGBBgNVHR8EejB4MDqgOKA2hjRodHRw Oi8vY3JsMy5kaWdpY2VydC5jb20vRGlnaUNlcnRBc3N1cmVkSURSb290Q0EuY3Js MDqgOKA2hjRodHRwOi8vY3JsNC5kaWdpY2VydC5jb20vRGlnaUNlcnRBc3N1cmVk SURSb290Q0EuY3JsMD0GA1UdIAQ2MDQwMgYEVR0gADAqMCgGCCsGAQUFBwIBFhxo dHRwczovL3d3dy5kaWdpY2VydC5jb20vQ1BTMB0GA1UdDgQWBBRn/YggFCeYxwnS JRm76VERY3VQYjAfBgNVHSMEGDAWgBRF66Kv9JLLgjEtUYunpyGd823IDzANBgkq hkiG9w0BAQsFAAOCAQEAqSg1esR71tonHqyYzyc2TxEydHTmQN0dzfJodzWvs4xd xgS/FfQjZ4u5b5cE60adws3J0aSugS7JurHogNAcyTnBVnZZbJx946nw09E02DxJ WYsamM6/xvLYMDX/6W9doK867mZTrqqMaci+mqege9iCSzMTyAfzd9fzZM2eY/lC J1OuEDOJcjcV8b73HjWizsMt8tey5gvHacDlH198aZt+ziYaM0TDuncFO7pdP0GJ +hY77gRuW6xWS++McPJKe1e9GW6LNgdUJi2GCZQfXzer8CM/jyxflp5HcahE3qm5 hS+1NGClXwmgmkMd1L8tRNaN2v11y18WoA5hwnA9Ng== -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.parisnanterre.fr/193.50.151.174","443","INFO","BEB8EFE9B1A73C841B375A90E5FFF8048848E3A2AF66F6C4DD7B938D6FE8C5D8","",""
"intermediate_cert_notBefore <#1>","www.parisnanterre.fr/193.50.151.174","443","INFO","2014-11-18 12:00","",""
"intermediate_cert_notAfter <#1>","www.parisnanterre.fr/193.50.151.174","443","OK","2024-11-18 12:00","",""
"intermediate_cert_expiration <#1>","www.parisnanterre.fr/193.50.151.174","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.parisnanterre.fr/193.50.151.174","443","INFO","TERENA SSL CA 3 <-- DigiCert Assured ID Root CA","",""
"intermediate_cert_badOCSP","www.parisnanterre.fr/193.50.151.174","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.parisnanterre.fr/193.50.151.174","443","INFO","200  ('/')","",""
"HTTP_clock_skew","www.parisnanterre.fr/193.50.151.174","443","INFO","0 seconds from localtime","",""
"HSTS","www.parisnanterre.fr/193.50.151.174","443","LOW","not offered","",""
"HPKP","www.parisnanterre.fr/193.50.151.174","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.parisnanterre.fr/193.50.151.174","443","INFO","Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1g mod_jk/1.2.48","",""
"banner_application","www.parisnanterre.fr/193.50.151.174","443","INFO","No application banner found","",""
"cookie_count","www.parisnanterre.fr/193.50.151.174","443","INFO","1 at '/'","",""
"cookie_secure","www.parisnanterre.fr/193.50.151.174","443","OK","All (1) at '/' marked as secure","",""
"cookie_httponly","www.parisnanterre.fr/193.50.151.174","443","OK","All (1) at '/' marked as HttpOnly","",""
"security_headers","www.parisnanterre.fr/193.50.151.174","443","MEDIUM","--","",""
"banner_reverseproxy","www.parisnanterre.fr/193.50.151.174","443","INFO","--","","CWE-200"
"heartbleed","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.parisnanterre.fr/193.50.151.174","443","OK","supported","","CWE-310"
"secure_client_renego","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.parisnanterre.fr/193.50.151.174","443","OK","supported","",""
"SWEET32","www.parisnanterre.fr/193.50.151.174","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.parisnanterre.fr/193.50.151.174","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=A190FFF4284E7E2B3B7204A58F35EA34D0CBE89E10F70398C974045A7B7A294F","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","www.parisnanterre.fr/193.50.151.174","443","INFO","RFC3526/Oakley Group 14","CVE-2015-4000","CWE-310"
"LOGJAM","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","www.parisnanterre.fr/193.50.151.174","443","MEDIUM","ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA ECDHE-RSA-DES-CBC3-SHA EDH-RSA-DES-CBC3-SHA AES256-SHA AES128-SHA DES-CBC3-SHA","CVE-2011-3389","CWE-20"
"BEAST","www.parisnanterre.fr/193.50.151.174","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","www.parisnanterre.fr/193.50.151.174","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.parisnanterre.fr/193.50.151.174","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_500","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_74_win10","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_71_win10","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","www.parisnanterre.fr/193.50.151.174","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.0 ECDHE-RSA-AES256-SHA","",""
"clientsimulation-ie_8_xp","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.0 DES-CBC3-SHA","",""
"clientsimulation-ie_11_win7","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA","",""
"clientsimulation-ie_11_win10","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_17_win10","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-opera_66_win10","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_9_ios9","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_9_osx1011","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_10_osx1012","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_ats_9_ios9","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_6u45","www.parisnanterre.fr/193.50.151.174","443","INFO","No connection","",""
"clientsimulation-java_7u25","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1201","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_102e","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-thunderbird_68_3_1","www.parisnanterre.fr/193.50.151.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","www.parisnanterre.fr/193.50.151.174","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","www.parisnanterre.fr/193.50.151.174","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","www.parisnanterre.fr/193.50.151.174","443","INFO","95","",""
"protocol_support_score_weighted","www.parisnanterre.fr/193.50.151.174","443","INFO","28","",""
"key_exchange_score","www.parisnanterre.fr/193.50.151.174","443","INFO","90","",""
"key_exchange_score_weighted","www.parisnanterre.fr/193.50.151.174","443","INFO","27","",""
"cipher_strength_score","www.parisnanterre.fr/193.50.151.174","443","INFO","60","",""
"cipher_strength_score_weighted","www.parisnanterre.fr/193.50.151.174","443","INFO","24","",""
"final_score","www.parisnanterre.fr/193.50.151.174","443","INFO","79","",""
"overall_grade","www.parisnanterre.fr/193.50.151.174","443","MEDIUM","B","",""
"grade_cap_reason_1","www.parisnanterre.fr/193.50.151.174","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_2","www.parisnanterre.fr/193.50.151.174","443","INFO","Grade capped to B. TLS 1.0 offered","",""
"grade_cap_reason_3","www.parisnanterre.fr/193.50.151.174","443","INFO","Grade capped to A. HSTS is not offered","",""
