"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_serialNumber","parisregion.eu/217.147.193.100","443","INFO","03D1E02E30AC47683B05CF211AFD9BF35F5D","",""
"cert_serialNumberLen","parisregion.eu/217.147.193.100","443","INFO","18","",""
"cert_fingerprintSHA1","parisregion.eu/217.147.193.100","443","INFO","883F2D80B07E8F6F5108D47CBA46C26BE8D7D0FC","",""
"cert_fingerprintSHA256","parisregion.eu/217.147.193.100","443","INFO","1EC88D5E3BB1DE78FC05D7FFBEDE099FAA0E6D2B3E5F365993121AFFC45742B3","",""
"cert","parisregion.eu/217.147.193.100","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE6zCCA9OgAwIBAgISA9HgLjCsR2g7Bc8hGv2b819dMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjUwMTA3MTQxMTQ1WhcNMjUwNDA3MTQxMTQ0WjAZMRcwFQYDVQQDEw5wYXJpc3JlZ2lvbi5ldTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAN0nFXPdiFY4aMGXgcX6NWHQTc44GwLzf5nN6ZXq+rNdWRZj8r2+kTZvLzdKuKzqwHmgYyOWGZYI76TLzQ5xpaULxVHIuh+TFdldOsSM5ieoV+imkEN4ffF03LtD6ocXmSVoCQYpA+D6iBJ91D72O+dvUvgqJQQYC4V+fN420tC/BQtSg13scMYDGj1lPz/n7/gqWl4Ey/Rg+HdxKOnzA44iW3Eo34LOKx+QUYzBOuZj/jM/X6KIj2x/u0imTyDjYLF9cQui+a2Jbtc98JNHjU0elf92lOAUwiORD6Z6TaLMtijl7TgOnvNk0TxGQc1gtHagBx2bbR3saNwjp2xmxD8CAwEAAaOCAhEwggINMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUNxT+RecvfwNjockUUM6xBH9MTYswHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzAZBgNVHREEEjAQgg5wYXJpc3JlZ2lvbi5ldTATBgNVHSAEDDAKMAgGBmeBDAECATCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB1AHMgIg8IFor588SmiwqyappKAO71d4WKCE0FANSlQkRZAAABlEFRAuEAAAQDAEYwRAIgReFnmA2ZJOeqzTS4fwCEhEB01RrunwfGRAr88VQFrhACIGaarzaRU9lcH7GrdvZjequoPIvPxQTIk6dpSAXLfR51AHYAouMK5EXvva2bfjjtR2d3U9eCW4SU1yteGyzEuVCkR+cAAAGUQVEC5gAABAMARzBFAiEA4C1dTJ3UZjiTgtR/HX6mlwz8bUanFKZkC3l3gJ7dCmICIATIAYY849uTBpviAzl2t9Bp854w0bHrs9TQiPbcFJTiMA0GCSqGSIb3DQEBCwUAA4IBAQAy7ulRd56aRr6RPlv3Jg/fOlKvHxt0MtESOq9xhKIqzNaA/KbKXOpeg5JRdKkbgdBtrrByLOZoZiPxR+x5ULXhj0LI9q2kvp1FDwoJyNI9jX6ILkUNDsnWfG2LFWYIURKM/Npmux/aQx9S8GrbWvZkH2SxNNBHP52UsA1Uzl1ig9wIXRLtj/Wi6hofPBECz5ZEOKdv3LumqRGq0u3o+bERD8FgX7unClrnFLdX+Nqhw+ctoe4MUEwzZ9u+jv4Kwsb6y/3C2CGTAKCeBeIFmum8j87uwYmIdnNZ3AZsA4+NesIXZLVNR4pJld7okqvA9E4mM0ZsQkSYGBAdpGCVg6iX\n-----END CERTIFICATE-----","",""
"cert_commonName","parisregion.eu/217.147.193.100","443","OK","parisregion.eu","",""
"cert_commonName_wo_SNI","parisregion.eu/217.147.193.100","443","INFO","bap-idf.com","",""
"cert_subjectAltName","parisregion.eu/217.147.193.100","443","INFO","parisregion.eu","",""
"cert_trust","parisregion.eu/217.147.193.100","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","parisregion.eu/217.147.193.100","443","OK","passed.","",""
"cert_certificatePolicies_EV","parisregion.eu/217.147.193.100","443","INFO","no","",""
"cert_expirationStatus","parisregion.eu/217.147.193.100","443","OK","85 >= 30 days","",""
"cert_notBefore","parisregion.eu/217.147.193.100","443","INFO","2025-01-07 14:11","",""
"cert_notAfter","parisregion.eu/217.147.193.100","443","OK","2025-04-07 14:11","",""
"cert_extlifeSpan","parisregion.eu/217.147.193.100","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","parisregion.eu/217.147.193.100","443","INFO","not present","",""
"cert_crlDistributionPoints","parisregion.eu/217.147.193.100","443","INFO","--","",""
"cert_ocspURL","parisregion.eu/217.147.193.100","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","parisregion.eu/217.147.193.100","443","LOW","not offered","",""
"cert_mustStapleExtension","parisregion.eu/217.147.193.100","443","INFO","--","",""
"DNS_CAArecord","parisregion.eu/217.147.193.100","443","LOW","--","",""
"certificate_transparency","parisregion.eu/217.147.193.100","443","OK","yes (certificate extension)","",""
"certs_countServer","parisregion.eu/217.147.193.100","443","INFO","2","",""
"certs_list_ordering_problem","parisregion.eu/217.147.193.100","443","INFO","no","",""
"cert_caIssuers","parisregion.eu/217.147.193.100","443","INFO","R11 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","parisregion.eu/217.147.193.100","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBjCCAu6gAwIBAgIRAIp9PhPWLzDvI4a9KQdrNPgwDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjQwMzEzMDAwMDAwWhcNMjcwMzEyMjM1OTU5WjAzMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDEMMAoGA1UEAxMDUjExMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuoe8XBsAOcvKCs3UZxD5ATylTqVhyybKUvsVAbe5KPUoHu0nsyQYOWcJDAjs4DqwO3cOvfPlOVRBDE6uQdaZdN5R2+97/1i9qLcT9t4x1fJyyXJqC4N0lZxGAGQUmfOx2SLZzaiSqhwmej/+71gFewiVgdtxD4774zEJuwm+UE1fj5F2PVqdnoPy6cRms+EGZkNIGIBloDcYmpuEMpexsr3E+BUAnSeI++JjF5ZsmydnS8TbKF5pwnnwSVzgJFDhxLyhBax7QG0AtMJBP6dYuC/FXJuluwme8f7rsIU5/agK70XEeOtlKsLPXzze41xNG/cLJyuqC0J3U095ah2H2QIDAQABo4H4MIH1MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAgYIKwYBBQUHAwEwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUxc9GpOr0w8B6bJXELbBeki8m47kwHwYDVR0jBBgwFoAUebRZ5nu25eQBc4AIiMgaWPbpm24wMgYIKwYBBQUHAQEEJjAkMCIGCCsGAQUFBzAChhZodHRwOi8veDEuaS5sZW5jci5vcmcvMBMGA1UdIAQMMAowCAYGZ4EMAQIBMCcGA1UdHwQgMB4wHKAaoBiGFmh0dHA6Ly94MS5jLmxlbmNyLm9yZy8wDQYJKoZIhvcNAQELBQADggIBAE7iiV0KAxyQOND1H/lxXPjDj7I3iHpvsCUf7b632IYGjukJhM1yv4Hz/MrPU0jtvfZpQtSlET41yBOykh0FX+ou1Nj4ScOt9ZmWnO8m2OG0JAtIIE3801S0qcYhyOE2G/93ZCkXufBL713qzXnQv5C/viOykNpKqUgxdKlEC+Hi9i2DcaR1e9KUwQUZRhy5j/PEdEglKg3l9dtD4tuTm7kZtB8v32oOjzHTYw+7KdzdZiw/sBtnUfhBPORNuay4pJxmY/WrhSMdzFO2q3Gu3MUBcdo27goYKjL9CTF8j/Zz55yctUoVaneCWs/ajUX+HypkBTA+c8LGDLnWO2NKq0YD/pnARkAnYGPfUDoHR9gVSp/qRx+ZWghiDLZsMwhN1zjtSC0uBWiugF3vTNzYIEFfaPG7Ws3jDrAMMYebQ95JQ+HIBD/RPBuHRTBpqKlyDnkSHDHYPiNX3adPoPAcgdF3H2/W0rmoswMWgTlLn1Wu0mrks7/qpdWfS6PJ1jty80r2VKsM/Dj3YIDfbjXKdaFU5C+8bhfJGqU3taKauuz0wHVGT3eo6FlWkWYtbt4pgdamlwVeZEW+LM7qZEJEsMNPrfC03APKmZsJgpWCDWOKZvkZcvjVuYkQ4omYCTX5ohy+knMjdOmdH9c7SpqEWBDC86fiNex+O0XOMEZSa8DA\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","parisregion.eu/217.147.193.100","443","INFO","591E9CE6C863D3A079E9FABE1478C7339A26B21269DDE795211361024AE31A44","",""
"intermediate_cert_notBefore <#1>","parisregion.eu/217.147.193.100","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","parisregion.eu/217.147.193.100","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","parisregion.eu/217.147.193.100","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","parisregion.eu/217.147.193.100","443","INFO","R11 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","parisregion.eu/217.147.193.100","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","parisregion.eu/217.147.193.100","443","INFO","301 Moved Permanently ('/')","",""
"HTTP_clock_skew","parisregion.eu/217.147.193.100","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","parisregion.eu/217.147.193.100","443","INFO","1736645830","",""
"HSTS","parisregion.eu/217.147.193.100","443","LOW","not offered","",""
"HPKP","parisregion.eu/217.147.193.100","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","parisregion.eu/217.147.193.100","443","INFO","Apache","",""
"banner_application","parisregion.eu/217.147.193.100","443","INFO","No application banner found","",""
"cookie_count","parisregion.eu/217.147.193.100","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"Cache-Control","parisregion.eu/217.147.193.100","443","INFO","max-age=0","",""
"banner_reverseproxy","parisregion.eu/217.147.193.100","443","INFO","--","","CWE-200"
"heartbleed","parisregion.eu/217.147.193.100","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","parisregion.eu/217.147.193.100","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","parisregion.eu/217.147.193.100","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","parisregion.eu/217.147.193.100","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","parisregion.eu/217.147.193.100","443","OK","supported","","CWE-310"
"secure_client_renego","parisregion.eu/217.147.193.100","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","parisregion.eu/217.147.193.100","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","parisregion.eu/217.147.193.100","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","parisregion.eu/217.147.193.100","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","parisregion.eu/217.147.193.100","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","parisregion.eu/217.147.193.100","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","parisregion.eu/217.147.193.100","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","parisregion.eu/217.147.193.100","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","parisregion.eu/217.147.193.100","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=1EC88D5E3BB1DE78FC05D7FFBEDE099FAA0E6D2B3E5F365993121AFFC45742B3","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","parisregion.eu/217.147.193.100","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","parisregion.eu/217.147.193.100","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","parisregion.eu/217.147.193.100","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","parisregion.eu/217.147.193.100","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","parisregion.eu/217.147.193.100","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","parisregion.eu/217.147.193.100","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","parisregion.eu/217.147.193.100","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","parisregion.eu/217.147.193.100","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","parisregion.eu/217.147.193.100","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_121_ios_122","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","parisregion.eu/217.147.193.100","443","INFO","No connection","",""
"clientsimulation-java_8u161","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_102e","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","parisregion.eu/217.147.193.100","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","parisregion.eu/217.147.193.100","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","parisregion.eu/217.147.193.100","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","parisregion.eu/217.147.193.100","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","parisregion.eu/217.147.193.100","443","INFO","100","",""
"protocol_support_score_weighted","parisregion.eu/217.147.193.100","443","INFO","30","",""
"key_exchange_score","parisregion.eu/217.147.193.100","443","INFO","90","",""
"key_exchange_score_weighted","parisregion.eu/217.147.193.100","443","INFO","27","",""
"cipher_strength_score","parisregion.eu/217.147.193.100","443","INFO","60","",""
"cipher_strength_score_weighted","parisregion.eu/217.147.193.100","443","INFO","24","",""
"final_score","parisregion.eu/217.147.193.100","443","INFO","81","",""
"overall_grade","parisregion.eu/217.147.193.100","443","OK","A","",""
"grade_cap_reason_1","parisregion.eu/217.147.193.100","443","INFO","Grade capped to A. HSTS is not offered","",""
