"id","fqdn/ip","port","severity","finding","cve","cwe"
"cipher-tls1_x33","unif.fr/192.33.182.249","443","LOW","TLSv1   x33     DHE-RSA-AES128-SHA                DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_x45","unif.fr/192.33.182.249","443","LOW","TLSv1   x45     DHE-RSA-CAMELLIA128-SHA           DH 2048    Camellia    128      TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA","",""
"cipher-tls1_x2f","unif.fr/192.33.182.249","443","LOW","TLSv1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_x41","unif.fr/192.33.182.249","443","LOW","TLSv1   x41     CAMELLIA128-SHA                   RSA        Camellia    128      TLS_RSA_WITH_CAMELLIA_128_CBC_SHA","",""
"supportedciphers_TLSv1","unif.fr/192.33.182.249","443","INFO","ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA DHE-RSA-CAMELLIA128-SHA AES128-SHA CAMELLIA128-SHA","",""
"cipher_order-tls1_1","unif.fr/192.33.182.249","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_1_xc014","unif.fr/192.33.182.249","443","LOW","TLSv1.1   xc014   ECDHE-RSA-AES256-SHA              ECDH 256   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_x39","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x39     DHE-RSA-AES256-SHA                DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_x88","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x88     DHE-RSA-CAMELLIA256-SHA           DH 2048    Camellia    256      TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
"cipher-tls1_1_x35","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_1_x84","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x84     CAMELLIA256-SHA                   RSA        Camellia    256      TLS_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
"cipher-tls1_1_xc013","unif.fr/192.33.182.249","443","LOW","TLSv1.1   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_1_x33","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x33     DHE-RSA-AES128-SHA                DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_1_x45","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x45     DHE-RSA-CAMELLIA128-SHA           DH 2048    Camellia    128      TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA","",""
"cipher-tls1_1_x2f","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_1_x41","unif.fr/192.33.182.249","443","LOW","TLSv1.1   x41     CAMELLIA128-SHA                   RSA        Camellia    128      TLS_RSA_WITH_CAMELLIA_128_CBC_SHA","",""
"supportedciphers_TLSv1_1","unif.fr/192.33.182.249","443","INFO","ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA DHE-RSA-CAMELLIA128-SHA AES128-SHA CAMELLIA128-SHA","",""
"cipher_order-tls1_2","unif.fr/192.33.182.249","443","INFO","NOT a cipher order configured","",""
"cipher-tls1_2_xc030","unif.fr/192.33.182.249","443","OK","TLSv1.2   xc030   ECDHE-RSA-AES256-GCM-SHA384       ECDH 256   AESGCM      256      TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_xc028","unif.fr/192.33.182.249","443","LOW","TLSv1.2   xc028   ECDHE-RSA-AES256-SHA384           ECDH 256   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384","",""
"cipher-tls1_2_xc014","unif.fr/192.33.182.249","443","LOW","TLSv1.2   xc014   ECDHE-RSA-AES256-SHA              ECDH 256   AES         256      TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_2_x9f","unif.fr/192.33.182.249","443","OK","TLSv1.2   x9f     DHE-RSA-AES256-GCM-SHA384         DH 2048    AESGCM      256      TLS_DHE_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_x6b","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x6b     DHE-RSA-AES256-SHA256             DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA256","",""
"cipher-tls1_2_x39","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x39     DHE-RSA-AES256-SHA                DH 2048    AES         256      TLS_DHE_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_2_x88","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x88     DHE-RSA-CAMELLIA256-SHA           DH 2048    Camellia    256      TLS_DHE_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
"cipher-tls1_2_x9d","unif.fr/192.33.182.249","443","OK","TLSv1.2   x9d     AES256-GCM-SHA384                 RSA        AESGCM      256      TLS_RSA_WITH_AES_256_GCM_SHA384","",""
"cipher-tls1_2_x3d","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x3d     AES256-SHA256                     RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA256","",""
"cipher-tls1_2_x35","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x35     AES256-SHA                        RSA        AES         256      TLS_RSA_WITH_AES_256_CBC_SHA","",""
"cipher-tls1_2_x84","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x84     CAMELLIA256-SHA                   RSA        Camellia    256      TLS_RSA_WITH_CAMELLIA_256_CBC_SHA","",""
"cipher-tls1_2_xc02f","unif.fr/192.33.182.249","443","OK","TLSv1.2   xc02f   ECDHE-RSA-AES128-GCM-SHA256       ECDH 256   AESGCM      128      TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_xc027","unif.fr/192.33.182.249","443","LOW","TLSv1.2   xc027   ECDHE-RSA-AES128-SHA256           ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256","",""
"cipher-tls1_2_xc013","unif.fr/192.33.182.249","443","LOW","TLSv1.2   xc013   ECDHE-RSA-AES128-SHA              ECDH 256   AES         128      TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_2_x9e","unif.fr/192.33.182.249","443","OK","TLSv1.2   x9e     DHE-RSA-AES128-GCM-SHA256         DH 2048    AESGCM      128      TLS_DHE_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_x67","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x67     DHE-RSA-AES128-SHA256             DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA256","",""
"cipher-tls1_2_x33","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x33     DHE-RSA-AES128-SHA                DH 2048    AES         128      TLS_DHE_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_2_x45","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x45     DHE-RSA-CAMELLIA128-SHA           DH 2048    Camellia    128      TLS_DHE_RSA_WITH_CAMELLIA_128_CBC_SHA","",""
"cipher-tls1_2_x9c","unif.fr/192.33.182.249","443","OK","TLSv1.2   x9c     AES128-GCM-SHA256                 RSA        AESGCM      128      TLS_RSA_WITH_AES_128_GCM_SHA256","",""
"cipher-tls1_2_x3c","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x3c     AES128-SHA256                     RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA256","",""
"cipher-tls1_2_x2f","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x2f     AES128-SHA                        RSA        AES         128      TLS_RSA_WITH_AES_128_CBC_SHA","",""
"cipher-tls1_2_x41","unif.fr/192.33.182.249","443","LOW","TLSv1.2   x41     CAMELLIA128-SHA                   RSA        Camellia    128      TLS_RSA_WITH_CAMELLIA_128_CBC_SHA","",""
"supportedciphers_TLSv1_2","unif.fr/192.33.182.249","443","INFO","ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-GCM-SHA384 AES256-SHA256 AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-CAMELLIA128-SHA AES128-GCM-SHA256 AES128-SHA256 AES128-SHA CAMELLIA128-SHA","",""
"cipher_order","unif.fr/192.33.182.249","443","INFO","NOT a cipher order configured","",""
"FS","unif.fr/192.33.182.249","443","OK","offered","",""
"FS_ciphers","unif.fr/192.33.182.249","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES128-SHA256 DHE-RSA-AES128-SHA DHE-RSA-AES256-GCM-SHA384 DHE-RSA-AES256-SHA256 DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA128-SHA DHE-RSA-CAMELLIA256-SHA ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","unif.fr/192.33.182.249","443","OK","prime256v1","",""
"TLS_extensions","unif.fr/192.33.182.249","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'heartbeat/#15'","",""
"TLS_session_ticket","unif.fr/192.33.182.249","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","unif.fr/192.33.182.249","443","INFO","yes","",""
"sessionresumption_ticket","unif.fr/192.33.182.249","443","INFO","supported","",""
"sessionresumption_ID","unif.fr/192.33.182.249","443","INFO","supported","",""
"TLS_timestamp","unif.fr/192.33.182.249","443","INFO","random","",""
"cert_compression","unif.fr/192.33.182.249","443","INFO","N/A","",""
"clientAuth","unif.fr/192.33.182.249","443","INFO","none","",""
"cert_numbers","unif.fr/192.33.182.249","443","INFO","1","",""
"cert_signatureAlgorithm","unif.fr/192.33.182.249","443","OK","SHA256 with RSA","",""
"cert_keySize","unif.fr/192.33.182.249","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","unif.fr/192.33.182.249","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","unif.fr/192.33.182.249","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","unif.fr/192.33.182.249","443","INFO","03A933AF05763988FCFC0533DDDBDA4DFC7D","",""
"cert_serialNumberLen","unif.fr/192.33.182.249","443","INFO","18","",""
"cert_fingerprintSHA1","unif.fr/192.33.182.249","443","INFO","1433A33BF8D448B30489BD96D1CBC7DB2B34F9BC","",""
"cert_fingerprintSHA256","unif.fr/192.33.182.249","443","INFO","6665EA9EA6DDF0FE609296BE7B065073DFF8E78929627A5951D7E18C27603596","",""
"cert","unif.fr/192.33.182.249","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFDCCA/ygAwIBAgISA6kzrwV2OYj8/AUz3dvaTfx9MA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yMzA0MjMyMDUzMjNaFw0yMzA3MjIyMDUzMjJaMBIxEDAOBgNVBAMTB3VuaWYuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDVnkfWtNUpgEYg3/B7WG4t1P2H/VSqiwd5sJ7dZC52XN1EDybX4JU8reukQ9miLyebH0zxqLc0NONUg5fzS3xLgXNsBi92wn4+1Zr+e/Wx1tmqu4qEgw6Yd02m2MgrAuxI3pNqP346YAWxvKlAwTtSs6srIBJM7JTM9ZfH2LMqryWXTv6x5bWNSRA9DJCwLrtbzXLFbpe0e/JPqaxOxZi2+TdFtD/Op4wFq68D47Xrf91L/okbH9oqgPTcLwp4o+MtoEVxA3Kt+3aQsYt8o5j+nG0dLVoVwBo51b1dVFQLiF1IMj8yBRqC/bdTP7vkkxXqpPDG1nsqM0Ocl0LKVWv5AgMBAAGjggJCMIICPjAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFIc9NNu58R6u9BXM2An1emHoC47BMB8GA1UdIwQYMBaAFBQusxe3WFbLrlAJQOYfr52LFMLGMFUGCCsGAQUFBwEBBEkwRzAhBggrBgEFBQcwAYYVaHR0cDovL3IzLm8ubGVuY3Iub3JnMCIGCCsGAQUFBzAChhZodHRwOi8vcjMuaS5sZW5jci5vcmcvMBIGA1UdEQQLMAmCB3VuaWYuZnIwTAYDVR0gBEUwQzAIBgZngQwBAgEwNwYLKwYBBAGC3xMBAQEwKDAmBggrBgEFBQcCARYaaHR0cDovL2Nwcy5sZXRzZW5jcnlwdC5vcmcwggEEBgorBgEEAdZ5AgQCBIH1BIHyAPAAdgB6MoxU2LcttiDqOOBSHumEFnAyE4VNO9IrwTpXo1LrUgAAAYewG3kFAAAEAwBHMEUCIQC4jjq9fMWrH1YtHU0OTXbsWRycpk7/ZcM2m0MUX9Y6kgIgZZgelj+pmPWj/NHTPoUyOILqhiepQa/2pzMv7bkl4boAdgCt9776fP8QyIudPZwePhhqtGcpXc+xDCTKhYY069yCigAAAYewG3kAAAAEAwBHMEUCIQCR8eVb5ZlZAuqVtMwDBCrJt3AjgaXLbaWdQ9dbVT9ILwIgSPUc84+f/ynXhOdLoHSxLDk2hsgtKb50rnO6fWQVlXYwDQYJKoZIhvcNAQELBQADggEBAGLejTIG1N0sjGE/OIAyPusKIdItR2QVc2/PngGwjaLMb5gjDJrl5XSpEN8n4yrRGY5O3NRRjqKRHRuHhFzFHKPpltkoiXVFIQPuoyRqqHyCS+XT6PYgb05yzFQCbIvuqtH13iOiMTtyZt4HSLNrIDq0WOUkkJPXUsV4pLX6zJfUttW0EBxk2zJ5fppT/+JYVDFWLk+3Gk2swxfEQBQoO1gfBNiuMvPOnlG8IVpjqWwZUVqU8kFBUGQUgA+veIkMC4SsO68TlKmKp0cD0R67jC8PyKsXraDkX+SUmR+kcGuJCxVPbGPhYujVqCCq/dDI9vqu6f3qptk8VxFapvALeSU=\n-----END CERTIFICATE-----","",""
"cert_commonName","unif.fr/192.33.182.249","443","OK","unif.fr","",""
"cert_commonName_wo_SNI","unif.fr/192.33.182.249","443","INFO","formation.unif.eu","",""
"cert_subjectAltName","unif.fr/192.33.182.249","443","INFO","unif.fr","",""
"cert_trust","unif.fr/192.33.182.249","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","unif.fr/192.33.182.249","443","OK","passed.","",""
"cert_certificatePolicies_EV","unif.fr/192.33.182.249","443","INFO","no","",""
"cert_expirationStatus","unif.fr/192.33.182.249","443","MEDIUM","expires < 30 days (27)","",""
"cert_notBefore","unif.fr/192.33.182.249","443","INFO","2023-04-23 20:53","",""
"cert_notAfter","unif.fr/192.33.182.249","443","MEDIUM","2023-07-22 20:53","",""
"cert_extlifeSpan","unif.fr/192.33.182.249","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","unif.fr/192.33.182.249","443","INFO","not present","",""
"cert_crlDistributionPoints","unif.fr/192.33.182.249","443","INFO","--","",""
"cert_ocspURL","unif.fr/192.33.182.249","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","unif.fr/192.33.182.249","443","LOW","not offered","",""
"cert_mustStapleExtension","unif.fr/192.33.182.249","443","INFO","--","",""
"DNS_CAArecord","unif.fr/192.33.182.249","443","LOW","--","",""
"certificate_transparency","unif.fr/192.33.182.249","443","OK","yes (certificate extension)","",""
"certs_countServer","unif.fr/192.33.182.249","443","INFO","3","",""
"certs_list_ordering_problem","unif.fr/192.33.182.249","443","INFO","no","",""
"cert_caIssuers","unif.fr/192.33.182.249","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","unif.fr/192.33.182.249","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","unif.fr/192.33.182.249","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","unif.fr/192.33.182.249","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","unif.fr/192.33.182.249","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","unif.fr/192.33.182.249","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","unif.fr/192.33.182.249","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert <#2>","unif.fr/192.33.182.249","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFYDCCBEigAwIBAgIQQAF3ITfU6UK47naqPGQKtzANBgkqhkiG9w0BAQsFADA/MSQwIgYDVQQKExtEaWdpdGFsIFNpZ25hdHVyZSBUcnVzdCBDby4xFzAVBgNVBAMTDkRTVCBSb290IENBIFgzMB4XDTIxMDEyMDE5MTQwM1oXDTI0MDkzMDE4MTQwM1owTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwggIiMA0GCSqGSIb3DQEBAQUAA4ICDwAwggIKAoICAQCt6CRz9BQ385ueK1coHIe+3LffOJCMbjzmV6B493XCov71am72AE8o295ohmxEk7axY/0UEmu/H9LqMZshftEzPLpI9d1537O4/xLxIZpLwYqGcWlKZmZsj348cL+tKSIG8+TA5oCu4kuPt5l+lAOf00eXfJlII1PoOK5PCm+DLtFJV4yAdLbaL9A4jXsDcCEbdfIwPPqPrt3aY6vrFk/CjhFLfs8L6P+1dy70sntK4EwSJQxwjQMpoOFTJOwT2e4ZvxCzSow/iaNhUd6shweU9GNx7C7ib1uYgeGJXDR5bHbvO5BieebbpJovJsXQEOEO3tkQjhb7t/eo98flAgeYjzYIlefiN5YNNnWe+w5ysR2bvAP5SQXYgd0FtCrWQemsAXaVCg/Y39W9Eh81LygXbNKYwagJZHduRze6zqxZXmidf3LWicUGQSk+WT7dJvUkyRGnWqNMQB9GoZm1pzpRboY7nn1ypxIFeFntPlF4FQsDj43QLwWyPntKHEtzBRL8xurgUBN8Q5N0s8p0544fAQjQMNRbcTa0B7rBMDBcSLeCO5imfWCKoqMpgsy6vYMEG6KDA0Gh1gXxG8K28Kh8hjtGqEgqiNx2mna/H2qlPRmP6zjzZN7IKw0KKP/32+IVQtQi0Cdd4Xn+GOdwiK1O5tmLOsbdJ1Fu/7xk9TNDTwIDAQABo4IBRjCCAUIwDwYDVR0TAQH/BAUwAwEB/zAOBgNVHQ8BAf8EBAMCAQYwSwYIKwYBBQUHAQEEPzA9MDsGCCsGAQUFBzAChi9odHRwOi8vYXBwcy5pZGVudHJ1c3QuY29tL3Jvb3RzL2RzdHJvb3RjYXgzLnA3YzAfBgNVHSMEGDAWgBTEp7Gkeyxx+tvhS5B1/8QVYIWJEDBUBgNVHSAETTBLMAgGBmeBDAECATA/BgsrBgEEAYLfEwEBATAwMC4GCCsGAQUFBwIBFiJodHRwOi8vY3BzLnJvb3QteDEubGV0c2VuY3J5cHQub3JnMDwGA1UdHwQ1MDMwMaAvoC2GK2h0dHA6Ly9jcmwuaWRlbnRydXN0LmNvbS9EU1RST09UQ0FYM0NSTC5jcmwwHQYDVR0OBBYEFHm0WeZ7tuXkAXOACIjIGlj26ZtuMA0GCSqGSIb3DQEBCwUAA4IBAQAKcwBslm7/DlLQrt2M51oGrS+o44+/yQoDFVDC5WxCu2+b9LRPwkSICHXM6webFGJueN7sJ7o5XPWioW5WlHAQU7G75K/QosMrAdSW9MUgNTP52GE24HGNtLi1qoJFlcDyqSMo59ahy2cI2qBDLKobkx/J3vWraV0T9VuGWCLKTVXkcGdtwlfFRjlBz4pYg1htmf5X6DYO8A4jqv2Il9DjXA6USbW1FzXSLr9Ohe8Y4IWS6wY7bCkjCWDcRQJMEhg76fsO3txE+FiYruq9RUWhiF1myv4Q6W+CyBFCDfvp7OOGAN6dEOM4+qR9sdjoSYKEBpsr6GtPAQw4dy753ec5\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","unif.fr/192.33.182.249","443","INFO","6D99FB265EB1C5B3744765FCBC648F3CD8E1BFFAFDC4C2F99B9D47CF7FF1C24F","",""
"intermediate_cert_notBefore <#2>","unif.fr/192.33.182.249","443","INFO","2021-01-20 19:14","",""
"intermediate_cert_notAfter <#2>","unif.fr/192.33.182.249","443","OK","2024-09-30 18:14","",""
"intermediate_cert_expiration <#2>","unif.fr/192.33.182.249","443","OK","ok > 40 days","",""
